customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST00737,2025-09-30,Tier 2,18-24,Instagram,Silver,Skin Care,Yes,24,1,872.88,0.0,0.16,4.0,1,0,0,0,337,1,4,0,0,0,2,0,4,0,test
CUST00738,2025-09-30,Tier 2,18-24,Organic,Silver,Baby Care,Yes,78,1,545.24,1.0,0.18,5.0,1,1,1.0,37.9,93,8,38,1,1,1,5,2,25,1,test
CUST00739,2025-09-30,Tier 2,18-24,Organic,Gold,Hair Care,Yes,24,1,1047.95,0.0,0.27,3.0,1,0,0,0,26,8,47,1,1,1,3,1,0,0,train
CUST00740,2025-09-30,Tier 1,35-44,Influencer,None,Fragrance,Yes,261,0,0,0,0,3.5,0,0,0,0,442,5,16,2,1,1,11,2,59,1,test
CUST00741,2025-09-30,Tier 2,25-34,Marketplace,Gold,Hair Care,Yes,225,0,0,0,0,3.5,0,0,0,0,304,3,8,0,1,0,2,1,52,0,train
CUST00742,2025-09-30,Tier 1,25-34,Instagram,None,Baby Care,Yes,49,1,441.54,0.0,0.47,4.0,1,0,0,0,227,5,17,2,0,1,4,0,8,1,train
CUST00743,2025-09-30,Tier 2,35-44,Influencer,Silver,Makeup,Yes,1,1,1124.66,0.0,0.4,4.0,1,0,0,0,330,3,13,1,1,0,7,2,18,0,train
CUST00744,2025-09-30,Tier 3,35-44,Marketplace,None,Baby Care,Yes,65,2,1108.58,0.0,0.14,4.0,1,0,0,0,241,2,8,1,0,1,5,2,25,1,validation
CUST00745,2025-09-30,Tier 2,45+,Referral,Silver,Hair Care,No,1,1,1077.53,0.0,0.28,5.0,1,0,0,0,15,14,78,1,2,1,0,0,4,0,train
CUST00746,2025-09-30,Tier 2,25-34,Google Search,None,Skin Care,Yes,177,1,352.33,0.0,0.53,4.0,1,0,0,0,322,0,0,0,0,0,3,0,17,1,validation
CUST00747,2025-09-30,Tier 2,45+,Organic,None,Hair Care,Yes,11,1,1123.87,0.0,0.31,3.0,1,1,1.0,1.0,26,13,62,3,1,2,6,0,7,0,train
CUST00748,2025-09-30,Tier 2,25-34,Google Search,None,Skin Care,No,58,3,2603.35,0.0,0.123,4.67,2,0,0,0,614,5,29,2,1,1,0,0,0,0,train
CUST00749,2025-09-30,Tier 1,25-34,Marketplace,None,Hair Care,Yes,11,1,872.34,0.0,0.41,5.0,1,0,0,0,248,13,56,6,2,1,8,3,11,0,validation
CUST00750,2025-09-30,Tier 3,25-34,Influencer,None,Skin Care,Yes,49,2,962.3,0.0,0.39,3.0,1,0,0,0,461,8,27,3,1,1,4,1,4,0,test
CUST00751,2025-09-30,Tier 1,25-34,Referral,Silver,Skin Care,Yes,15,1,657.24,0.0,0.21,5.0,1,0,0,0,18,8,38,2,2,1,4,1,5,0,train
CUST00752,2025-09-30,Tier 2,25-34,Referral,None,Wellness,Yes,97,2,1319.55,0.0,0.235,4.0,2,0,0,0,187,2,8,1,0,0,0,0,33,1,validation
CUST00753,2025-09-30,Tier 1,25-34,Marketplace,None,Hair Care,Yes,143,1,1093.17,0.0,0.16,2.0,1,0,0,0,331,9,24,5,2,3,0,0,40,1,train
CUST00754,2025-09-30,Tier 3,18-24,Instagram,Gold,Makeup,Yes,37,2,3639.05,0.0,0.13,2.5,2,0,0,0,158,18,75,2,5,1,8,1,4,0,validation
CUST00755,2025-09-30,Tier 1,25-34,Influencer,None,Fragrance,Yes,200,0,0,0,0,3.5,0,0,0,0,256,12,48,1,3,1,5,2,45,1,test
CUST00756,2025-09-30,Tier 2,35-44,Google Search,Silver,Baby Care,Yes,113,1,329.74,0.0,0.33,5.0,1,0,0,0,377,0,0,0,0,0,0,0,17,1,train
CUST00757,2025-09-30,Tier 3,25-34,Google Search,Silver,Skin Care,Yes,8,1,481.24,0.0,0.33,1.0,1,0,0,0,390,4,14,1,0,1,3,1,0,0,validation
CUST00758,2025-09-30,Tier 2,25-34,Marketplace,None,Skin Care,Yes,78,3,1129.62,0.0,0.31,4.33,2,0,0,0,378,13,65,5,1,1,3,1,19,0,train
CUST00759,2025-09-30,Tier 1,25-34,Referral,Gold,Skin Care,Yes,38,2,1562.24,0.0,0.26,4.5,2,0,0,0,556,4,24,1,0,0,2,0,21,1,train
CUST00760,2025-09-30,Tier 3,35-44,Organic,None,Baby Care,No,162,1,368.74,1.0,0.32,5.0,1,0,0,0,217,1,3,0,0,0,0,0,37,1,train
CUST00761,2025-09-30,Tier 1,18-24,Referral,None,Makeup,Yes,193,0,0,0,0,3.5,0,0,0,0,323,1,4,0,0,0,4,0,41,1,train
CUST00762,2025-09-30,Tier 1,18-24,Referral,None,Skin Care,No,46,2,2784.57,0.5,0.24,4.5,2,0,0,0,255,8,41,1,2,0,0,0,25,0,train
CUST00763,2025-09-30,Tier 3,25-34,Google Search,Silver,Baby Care,Yes,188,0,0,0,0,3.5,0,0,0,0,442,0,0,0,0,0,0,0,47,1,train
CUST00764,2025-09-30,Tier 1,18-24,Referral,Silver,Skin Care,No,23,2,1414.13,0.0,0.145,3.0,2,0,0,0,288,8,30,3,1,1,0,0,1,0,train
CUST00765,2025-09-30,Tier 3,18-24,Google Search,None,Wellness,No,98,2,2264.58,0.0,0.385,3.0,1,0,0,0,539,2,7,1,0,1,0,0,12,1,test
CUST00766,2025-09-30,Tier 1,35-44,Google Search,None,Hair Care,Yes,166,1,389.83,0.0,0.3,5.0,1,0,0,0,259,7,25,0,2,0,2,0,46,1,train
CUST00767,2025-09-30,Tier 3,18-24,Google Search,Gold,Wellness,Yes,75,1,468.97,0.0,0.32,4.0,1,1,1.0,49.7,536,7,39,1,1,0,7,3,18,1,train
CUST00768,2025-09-30,Tier 2,25-34,Marketplace,None,Hair Care,Yes,21,2,1483.56,0.0,0.175,5.0,1,1,1.0,27.4,384,3,11,1,0,0,0,0,7,0,train
CUST00769,2025-09-30,Tier 3,35-44,Marketplace,Silver,Skin Care,Yes,18,2,971.74,0.0,0.275,4.5,2,0,0,0,270,2,11,0,0,0,1,0,0,1,train
CUST00770,2025-09-30,Tier 3,45+,Influencer,Silver,Skin Care,Yes,27,3,2711.16,0.0,0.2,4.33,3,1,1.0,33.9,151,12,64,4,3,1,5,1,0,0,train
CUST00771,2025-09-30,Tier 2,18-24,Instagram,Gold,Wellness,Yes,90,1,456.76,0.0,0.41,5.0,1,1,1.0,36.9,122,8,47,2,2,0,2,0,0,1,train
CUST00772,2025-09-30,Tier 1,25-34,Influencer,Silver,Skin Care,Yes,190,0,0,0,0,3.5,0,0,0,0,392,9,25,1,2,1,4,1,27,1,validation
CUST00773,2025-09-30,Tier 1,25-34,Referral,Gold,Skin Care,No,71,1,658.94,0.0,0.1,2.0,1,0,0,0,351,4,21,2,0,0,0,0,3,1,validation
CUST00774,2025-09-30,Tier 3,35-44,Organic,Silver,Baby Care,No,101,1,364.21,0.0,0.15,5.0,1,0,0,0,298,2,7,1,0,0,0,0,28,1,train
CUST00775,2025-09-30,Tier 2,45+,Instagram,None,Skin Care,Yes,23,1,1298.92,0.0,0.23,5.0,1,0,0,0,63,8,41,1,1,0,7,2,10,0,train
CUST00776,2025-09-30,Tier 1,25-34,Google Search,None,Makeup,Yes,135,1,547.9,0.0,0.27,4.0,1,0,0,0,520,0,0,0,0,0,0,0,35,1,train
CUST00777,2025-09-30,Tier 3,35-44,Influencer,None,Makeup,Yes,10,1,720.41,0.0,0.32,3.0,1,0,0,0,311,2,8,0,0,0,2,1,1,0,train
CUST00778,2025-09-30,Tier 1,35-44,Instagram,Silver,Skin Care,Yes,331,0,0,0,0,3.5,0,0,0,0,490,1,4,0,0,0,1,0,57,1,train
CUST00779,2025-09-30,Tier 2,25-34,Marketplace,None,Fragrance,Yes,6,1,416.15,0.0,0.49,5.0,1,0,0,0,25,3,14,1,0,0,3,1,0,0,train
CUST00780,2025-09-30,Tier 3,18-24,Instagram,Silver,Fragrance,Yes,36,4,3232.4,0.25,0.29,3.25,3,2,0.0,11.35,253,12,40,5,3,3,7,0,9,0,train
CUST00781,2025-09-30,Tier 1,35-44,Organic,Gold,Skin Care,Yes,49,1,442.8,0.0,0.38,4.0,1,0,0,0,139,4,14,0,1,0,4,0,14,0,validation
CUST00782,2025-09-30,Tier 2,25-34,Google Search,Silver,Skin Care,Yes,194,0,0,0,0,3.5,0,0,0,0,238,1,4,0,0,0,6,2,41,1,test
CUST00783,2025-09-30,Tier 2,35-44,Referral,None,Skin Care,Yes,232,0,0,0,0,3.5,0,0,0,0,583,3,13,2,0,0,5,2,49,1,test
CUST00784,2025-09-30,Tier 1,35-44,Marketplace,None,Makeup,Yes,45,2,1269.12,0.0,0.355,1.5,2,0,0,0,438,11,62,4,3,2,6,1,0,1,train
CUST00785,2025-09-30,Tier 3,18-24,Instagram,None,Wellness,Yes,11,3,1464.91,0.0,0.403,4.67,3,0,0,0,581,5,13,1,1,1,2,0,15,0,train
CUST00786,2025-09-30,Tier 1,18-24,Referral,Silver,Wellness,No,150,1,1030.43,0.0,0.16,4.0,1,0,0,0,388,1,4,0,0,0,0,0,28,1,validation
CUST00787,2025-09-30,Tier 3,35-44,Marketplace,None,Baby Care,Yes,48,3,2376.36,0.0,0.33,4.0,2,0,0,0,547,2,7,1,0,1,0,0,7,0,train
CUST00788,2025-09-30,Tier 2,25-34,Influencer,None,Makeup,No,49,1,1408.44,0.0,0.39,5.0,1,0,0,0,117,8,41,2,2,1,0,0,11,0,train
CUST00789,2025-09-30,Tier 1,25-34,Google Search,Silver,Fragrance,Yes,55,1,753.6,0.0,0.36,5.0,1,0,0,0,194,1,5,0,0,0,2,0,0,0,test
CUST00790,2025-09-30,Tier 2,35-44,Instagram,Gold,Baby Care,Yes,78,1,458.83,0.0,0.19,2.0,1,1,1.0,20.3,89,9,49,4,3,1,4,1,20,1,train
CUST00791,2025-09-30,Tier 2,35-44,Instagram,None,Hair Care,Yes,230,0,0,0,0,3.5,0,0,0,0,453,0,0,0,0,0,0,0,46,1,train
CUST00792,2025-09-30,Tier 1,18-24,Google Search,Platinum,Skin Care,Yes,148,1,1395.21,0.0,0.18,5.0,1,0,0,0,603,4,24,1,1,0,0,0,39,1,test
CUST00793,2025-09-30,Tier 2,25-34,Referral,Silver,Baby Care,Yes,113,1,1730.51,0.0,0.26,5.0,1,0,0,0,338,1,5,0,0,0,3,1,4,1,train
CUST00794,2025-09-30,Tier 1,25-34,Google Search,Gold,Wellness,Yes,171,1,413.58,0.0,0.23,3.0,1,0,0,0,593,7,22,0,1,0,4,0,39,1,train
CUST00795,2025-09-30,Tier 1,18-24,Google Search,Gold,Hair Care,No,138,2,2258.74,0.0,0.16,3.5,2,0,0,0,206,2,7,1,1,0,0,0,30,1,validation
CUST00796,2025-09-30,Tier 2,18-24,Influencer,Silver,Skin Care,Yes,151,1,1622.25,0.0,0.28,5.0,1,0,0,0,430,8,23,4,2,2,0,0,19,1,test
CUST00797,2025-09-30,Tier 3,25-34,Google Search,Platinum,Skin Care,Yes,9,1,408.27,0.0,0.16,5.0,1,0,0,0,481,7,18,3,1,1,6,1,9,0,test
CUST00798,2025-09-30,Tier 1,25-34,Google Search,Gold,Skin Care,Yes,57,2,1507.09,0.0,0.225,5.0,2,0,0,0,547,8,25,4,2,2,5,1,5,0,validation
CUST00799,2025-09-30,Tier 2,18-24,Google Search,Gold,Hair Care,Yes,56,2,738.93,0.0,0.365,3.0,2,0,0,0,512,2,9,1,0,0,1,0,7,1,train
CUST00800,2025-09-30,Tier 1,35-44,Influencer,None,Hair Care,Yes,12,5,5040.63,0.0,0.188,3.0,3,0,0,0,537,7,20,4,1,2,4,2,0,0,test
CUST00801,2025-09-30,Tier 1,25-34,Instagram,None,Skin Care,Yes,76,2,1510.24,0.0,0.22,2.5,2,1,1.0,37.7,226,1,4,0,0,0,1,0,15,1,validation
CUST00802,2025-09-30,Tier 1,35-44,Marketplace,Silver,Skin Care,No,201,0,0,0,0,3.5,0,0,0,0,259,1,3,0,0,0,0,0,48,1,train
CUST00803,2025-09-30,Tier 3,25-34,Influencer,None,Hair Care,Yes,53,2,2106.41,0.0,0.325,4.0,2,0,0,0,404,2,11,1,0,0,7,2,16,0,train
CUST00804,2025-09-30,Tier 2,18-24,Referral,None,Fragrance,Yes,14,1,969.91,0.0,0.22,5.0,1,0,0,0,49,7,30,1,2,1,2,1,7,0,train
CUST00805,2025-09-30,Tier 1,35-44,Marketplace,Gold,Makeup,Yes,41,1,780.79,0.0,0.11,4.0,1,0,0,0,93,8,25,4,0,3,1,0,18,0,train
CUST00806,2025-09-30,Tier 1,35-44,Referral,None,Wellness,No,21,1,976.95,0.0,0.46,4.0,1,0,0,0,98,11,31,2,2,1,0,0,7,0,train
CUST00807,2025-09-30,Tier 2,45+,Google Search,None,Skin Care,Yes,112,1,594.61,0.0,0.25,5.0,1,0,0,0,277,4,21,2,1,0,0,0,14,1,train
CUST00808,2025-09-30,Tier 1,25-34,Instagram,Silver,Hair Care,No,53,1,444.73,0.0,0.39,2.0,1,1,1.0,16.8,332,16,61,2,4,1,0,0,21,0,train
CUST00809,2025-09-30,Tier 3,35-44,Instagram,None,Hair Care,Yes,22,3,1886.26,0.333,0.313,3.67,2,1,1.0,59.8,164,12,63,3,1,1,10,4,1,0,train
CUST00810,2025-09-30,Tier 2,18-24,Instagram,None,Fragrance,Yes,217,0,0,0,0,3.5,0,0,0,0,275,0,0,0,0,0,4,2,37,0,train
CUST00811,2025-09-30,Tier 1,25-34,Google Search,Gold,Baby Care,Yes,184,0,0,0,0,3.5,0,0,0,0,407,2,10,1,1,1,3,1,30,1,train
CUST00812,2025-09-30,Tier 1,35-44,Organic,Silver,Skin Care,Yes,189,0,0,0,0,3.5,0,0,0,0,276,0,0,0,0,0,1,0,27,1,train
CUST00813,2025-09-30,Tier 3,35-44,Influencer,Platinum,Skin Care,Yes,5,4,3695.8,0.0,0.17,4.25,1,1,0.0,27.8,474,11,66,2,1,1,7,3,1,0,train
CUST00814,2025-09-30,Tier 3,25-34,Organic,None,Skin Care,No,88,2,3500.93,0.0,0.245,4.0,2,0,0,0,229,14,57,6,0,3,0,0,16,0,train
CUST00815,2025-09-30,Tier 3,18-24,Referral,Silver,Skin Care,Yes,137,2,2569.54,0.0,0.26,4.0,2,0,0,0,396,3,12,1,0,0,0,0,31,0,test
CUST00816,2025-09-30,Tier 1,35-44,Google Search,None,Skin Care,Yes,59,2,2688.92,0.0,0.3,5.0,2,1,1.0,17.0,482,7,21,4,1,1,2,1,15,0,train
CUST00817,2025-09-30,Tier 2,35-44,Instagram,Platinum,Baby Care,Yes,9,7,6352.75,0.0,0.297,3.57,4,0,0,0,533,13,55,7,3,1,7,2,0,0,train
CUST00818,2025-09-30,Tier 2,45+,Marketplace,None,Skin Care,Yes,147,1,988.84,0.0,0.12,4.0,1,0,0,0,442,1,6,0,0,0,2,0,36,1,train
CUST00819,2025-09-30,Tier 2,25-34,Marketplace,None,Skin Care,No,28,4,2164.49,0.0,0.177,3.75,2,0,0,0,202,5,25,3,0,1,0,0,0,0,test
CUST00820,2025-09-30,Tier 1,18-24,Marketplace,None,Hair Care,Yes,189,0,0,0,0,3.5,0,0,0,0,452,4,14,1,0,0,4,2,46,1,train
CUST00821,2025-09-30,Tier 2,18-24,Marketplace,Silver,Skin Care,No,94,1,409.56,0.0,0.36,5.0,1,1,0.0,14.5,327,6,32,3,0,0,0,0,27,0,train
CUST00822,2025-09-30,Tier 1,25-34,Marketplace,None,Skin Care,No,76,3,1713.47,0.0,0.327,4.33,3,1,0.0,7.7,258,10,42,1,2,1,0,0,30,0,train
CUST00823,2025-09-30,Tier 2,18-24,Instagram,Gold,Baby Care,No,146,2,546.33,0.5,0.345,4.5,1,0,0,0,443,2,5,1,0,0,0,0,33,1,train
CUST00824,2025-09-30,Tier 1,18-24,Marketplace,Gold,Makeup,No,4,1,446.93,0.0,0.14,1.0,1,0,0,0,594,4,22,2,0,1,0,0,0,0,test
CUST00825,2025-09-30,Tier 1,18-24,Influencer,None,Skin Care,Yes,97,1,410.77,0.0,0.25,5.0,1,0,0,0,192,3,17,2,0,0,6,3,31,1,train
CUST00826,2025-09-30,Tier 2,35-44,Marketplace,None,Makeup,No,158,2,2063.86,0.0,0.265,3.5,2,0,0,0,576,9,28,4,2,2,0,0,34,1,train
CUST00827,2025-09-30,Tier 1,25-34,Instagram,None,Skin Care,Yes,57,1,1699.04,0.0,0.16,5.0,1,0,0,0,239,4,15,1,1,0,6,2,2,0,train
CUST00828,2025-09-30,Tier 3,25-34,Google Search,None,Skin Care,Yes,90,1,355.91,0.0,0.39,3.0,1,0,0,0,101,5,13,1,1,1,1,0,17,1,train
CUST00829,2025-09-30,Tier 1,45+,Organic,Silver,Skin Care,Yes,62,4,3162.52,0.0,0.278,5.0,3,0,0,0,354,9,33,1,1,0,8,3,6,0,test
CUST00830,2025-09-30,Tier 3,25-34,Organic,None,Skin Care,Yes,19,2,1150.55,0.0,0.355,4.0,2,0,0,0,261,11,30,2,3,1,6,1,6,0,validation
CUST00831,2025-09-30,Tier 3,18-24,Instagram,Platinum,Baby Care,Yes,6,2,994.83,0.0,0.375,5.0,2,2,1.0,27.3,274,11,57,4,1,2,8,1,0,0,train
CUST00832,2025-09-30,Tier 3,25-34,Instagram,None,Baby Care,Yes,0,1,716.8,0.0,0.16,5.0,1,0,0,0,20,9,45,1,2,1,6,3,0,0,train
CUST00833,2025-09-30,Tier 1,18-24,Instagram,Gold,Skin Care,No,67,1,1142.84,0.0,0.49,5.0,1,0,0,0,148,6,16,3,1,1,0,0,4,1,train
CUST00834,2025-09-30,Tier 2,35-44,Instagram,None,Hair Care,No,2,1,971.01,0.0,0.27,4.0,1,0,0,0,457,6,24,0,1,0,0,0,6,0,train
CUST00835,2025-09-30,Tier 1,25-34,Instagram,Gold,Makeup,No,157,3,1837.3,0.0,0.29,4.33,3,0,0,0,626,8,23,4,1,3,0,0,12,1,validation
CUST00836,2025-09-30,Tier 3,18-24,Influencer,None,Makeup,No,9,2,1640.21,0.0,0.29,4.0,2,0,0,0,24,7,18,3,1,2,0,0,0,0,train
CUST00837,2025-09-30,Tier 1,35-44,Referral,None,Baby Care,Yes,15,2,1476.76,0.0,0.345,4.5,2,0,0,0,184,7,40,1,1,0,6,1,8,0,train
CUST00838,2025-09-30,Tier 3,18-24,Google Search,None,Skin Care,Yes,9,1,402.67,0.0,0.51,5.0,1,1,1.0,14.8,335,11,65,4,1,1,7,1,12,1,test
CUST00839,2025-09-30,Tier 2,35-44,Influencer,None,Wellness,Yes,162,2,860.28,0.0,0.2,1.5,2,0,0,0,245,2,10,0,0,0,3,0,31,1,train
CUST00840,2025-09-30,Tier 3,25-34,Instagram,None,Skin Care,Yes,58,3,3328.28,0.0,0.29,4.33,2,0,0,0,517,3,11,2,0,1,0,0,0,0,test
CUST00841,2025-09-30,Tier 1,25-34,Organic,None,Hair Care,No,99,6,5236.09,0.167,0.19,4.67,3,0,0,0,330,2,7,1,0,0,0,0,29,0,train
CUST00842,2025-09-30,Tier 3,35-44,Organic,None,Skin Care,No,71,2,1823.97,0.0,0.33,2.0,1,1,0.0,10.1,636,1,3,0,0,0,0,0,1,0,train
CUST00843,2025-09-30,Tier 2,25-34,Instagram,None,Skin Care,Yes,45,1,803.69,1.0,0.4,4.0,1,1,1.0,1.0,47,1,5,0,0,0,4,2,3,1,train
CUST00844,2025-09-30,Tier 1,35-44,Organic,Silver,Skin Care,Yes,19,1,410.24,0.0,0.32,5.0,1,0,0,0,22,1,3,0,0,0,3,1,5,0,validation
CUST00845,2025-09-30,Tier 2,25-34,Referral,None,Makeup,Yes,96,1,777.67,0.0,0.56,2.0,1,1,1.0,8.3,403,4,12,1,1,0,2,0,20,1,validation
CUST00846,2025-09-30,Tier 2,25-34,Instagram,None,Wellness,No,41,3,1899.26,0.333,0.12,4.33,3,1,1.0,20.4,621,15,58,8,1,3,0,0,0,0,validation
CUST00847,2025-09-30,Tier 2,35-44,Influencer,None,Skin Care,Yes,4,1,1420.5,0.0,0.5,5.0,1,0,0,0,491,12,64,1,3,1,10,5,4,0,train
CUST00848,2025-09-30,Tier 2,35-44,Referral,None,Skin Care,Yes,4,1,547.18,0.0,0.28,5.0,1,0,0,0,252,8,26,2,2,1,3,1,0,0,train
CUST00849,2025-09-30,Tier 1,18-24,Instagram,Gold,Hair Care,Yes,6,4,2776.86,0.0,0.295,3.75,4,0,0,0,264,9,46,5,2,1,6,2,14,0,train
CUST00850,2025-09-30,Tier 1,25-34,Organic,Silver,Skin Care,Yes,7,2,2278.03,0.5,0.355,2.5,2,1,1.0,7.8,157,5,30,1,1,1,0,0,4,1,validation
CUST00851,2025-09-30,Tier 3,18-24,Marketplace,Gold,Baby Care,No,0,1,822.7,0.0,0.28,5.0,1,0,0,0,474,8,44,3,2,1,0,0,0,0,train
CUST00852,2025-09-30,Tier 1,25-34,Google Search,Gold,Makeup,Yes,66,2,935.26,0.0,0.39,3.5,2,0,0,0,478,1,5,0,0,0,3,1,15,0,train
CUST00853,2025-09-30,Tier 1,25-34,Marketplace,None,Baby Care,No,61,1,318.94,0.0,0.47,5.0,1,1,1.0,33.8,66,9,46,3,1,1,0,0,13,1,test
CUST00854,2025-09-30,Tier 1,25-34,Google Search,Silver,Hair Care,Yes,279,0,0,0,0,3.5,0,0,0,0,439,1,6,0,0,0,5,0,44,1,train
CUST00855,2025-09-30,Tier 1,18-24,Influencer,None,Skin Care,Yes,292,0,0,0,0,3.5,0,0,0,0,322,1,5,0,0,0,1,0,52,1,test
CUST00856,2025-09-30,Tier 1,18-24,Influencer,Silver,Wellness,Yes,135,1,2235.84,0.0,0.19,5.0,1,0,0,0,316,1,6,0,0,0,7,3,27,0,train
CUST00857,2025-09-30,Tier 3,25-34,Referral,None,Makeup,Yes,67,2,1852.15,0.0,0.365,4.0,2,1,1.0,34.8,539,3,17,1,0,0,4,1,4,0,validation
CUST00858,2025-09-30,Tier 2,18-24,Instagram,Silver,Wellness,No,90,2,1268.61,0.0,0.27,3.5,2,0,0,0,341,1,4,0,0,0,0,0,13,1,test
CUST00859,2025-09-30,Tier 2,45+,Influencer,Silver,Baby Care,Yes,169,1,769.89,0.0,0.3,5.0,1,0,0,0,474,10,32,4,1,1,5,2,36,1,train
CUST00860,2025-09-30,Tier 2,18-24,Marketplace,None,Wellness,Yes,79,1,1472.26,0.0,0.27,4.0,1,1,0.0,15.5,197,7,26,1,0,0,9,4,23,0,train
CUST00861,2025-09-30,Tier 3,18-24,Referral,Platinum,Makeup,Yes,170,1,798.67,0.0,0.09,5.0,1,0,0,0,623,3,12,1,0,0,4,2,29,1,train
CUST00862,2025-09-30,Tier 1,25-34,Instagram,None,Makeup,No,453,0,0,0,0,3.5,0,0,0,0,569,2,6,0,0,0,0,0,60,1,train
CUST00863,2025-09-30,Tier 3,45+,Referral,None,Skin Care,No,25,2,1710.22,0.0,0.26,4.5,2,0,0,0,495,6,30,3,2,1,0,0,4,0,train
CUST00864,2025-09-30,Tier 2,25-34,Referral,None,Fragrance,Yes,138,1,316.53,0.0,0.41,4.0,1,0,0,0,317,2,6,1,0,0,5,1,24,1,train
CUST00865,2025-09-30,Tier 3,18-24,Google Search,None,Hair Care,Yes,50,2,1503.11,0.0,0.38,4.5,2,1,0.0,51.4,64,10,31,2,2,1,7,2,15,0,validation
CUST00866,2025-09-30,Tier 3,25-34,Referral,None,Makeup,No,26,1,1280.71,0.0,0.06,5.0,1,0,0,0,159,5,21,1,1,1,0,0,1,1,test
CUST00867,2025-09-30,Tier 2,25-34,Referral,None,Skin Care,No,15,1,424.64,0.0,0.55,5.0,1,1,1.0,1.0,20,6,21,3,1,1,0,0,22,1,train
CUST00868,2025-09-30,Tier 1,35-44,Organic,Silver,Wellness,Yes,20,1,832.57,0.0,0.4,5.0,1,0,0,0,23,14,56,4,1,1,5,1,0,0,train
CUST00869,2025-09-30,Tier 1,25-34,Instagram,None,Skin Care,Yes,93,3,1700.01,0.0,0.347,2.67,1,0,0,0,362,0,0,0,0,0,1,0,4,1,validation
CUST00870,2025-09-30,Tier 1,35-44,Influencer,None,Makeup,Yes,86,3,2224.05,0.0,0.297,3.0,2,0,0,0,450,13,56,4,1,2,5,0,37,0,train
CUST00871,2025-09-30,Tier 2,45+,Influencer,None,Fragrance,No,122,3,1703.85,0.0,0.243,3.33,2,0,0,0,474,3,14,1,1,1,0,0,23,1,train
CUST00872,2025-09-30,Tier 3,25-34,Influencer,Silver,Makeup,Yes,125,1,799.03,0.0,0.16,4.0,1,0,0,0,490,6,27,3,1,2,8,2,24,1,train
CUST00873,2025-09-30,Tier 3,18-24,Google Search,None,Skin Care,No,3,2,1994.21,0.0,0.09,3.5,2,0,0,0,314,2,11,1,0,0,0,0,13,0,train
CUST00874,2025-09-30,Tier 1,18-24,Influencer,None,Baby Care,Yes,21,1,511.56,0.0,0.24,4.0,1,0,0,0,46,7,34,2,1,1,2,0,3,1,train
CUST00875,2025-09-30,Tier 1,45+,Google Search,None,Hair Care,Yes,30,1,363.1,0.0,0.31,4.0,1,0,0,0,48,1,3,0,0,0,3,0,6,0,test
CUST00876,2025-09-30,Tier 2,35-44,Influencer,None,Wellness,Yes,36,2,938.71,0.0,0.39,4.0,2,1,1.0,46.0,278,6,28,2,1,1,6,1,13,1,train
CUST00877,2025-09-30,Tier 2,25-34,Marketplace,Silver,Makeup,No,63,2,831.49,0.0,0.23,2.0,1,0,0,0,248,7,23,1,1,0,0,0,24,1,train
CUST00878,2025-09-30,Tier 2,18-24,Marketplace,None,Baby Care,Yes,134,2,2578.68,0.0,0.13,2.5,2,0,0,0,217,12,66,3,3,2,6,1,14,0,test
CUST00879,2025-09-30,Tier 2,35-44,Instagram,Gold,Wellness,No,155,2,2576.47,0.0,0.27,3.5,2,0,0,0,410,4,10,1,1,0,0,0,24,1,train
CUST00880,2025-09-30,Tier 1,18-24,Instagram,None,Fragrance,Yes,16,3,1801.75,0.0,0.253,3.33,3,0,0,0,233,11,43,4,2,2,5,0,21,0,train
CUST00881,2025-09-30,Tier 1,45+,Instagram,None,Hair Care,No,4,1,1185.63,0.0,0.27,4.0,1,0,0,0,634,6,17,0,1,0,0,0,9,0,train
CUST00882,2025-09-30,Tier 3,25-34,Instagram,Silver,Fragrance,Yes,85,2,894.79,0.0,0.225,4.5,2,1,0.0,9.8,198,2,11,1,0,1,2,0,11,1,validation
CUST00883,2025-09-30,Tier 2,45+,Referral,None,Fragrance,Yes,126,2,4600.78,0.0,0.07,2.5,2,0,0,0,226,1,6,0,0,0,3,1,21,0,train
CUST00884,2025-09-30,Tier 1,35-44,Google Search,None,Skin Care,Yes,271,0,0,0,0,3.5,0,0,0,0,372,1,3,0,0,0,0,0,55,1,train
CUST00885,2025-09-30,Tier 1,25-34,Marketplace,Platinum,Baby Care,Yes,31,2,1199.0,0.5,0.32,4.5,2,0,0,0,558,10,45,2,1,1,2,1,21,1,train
CUST00886,2025-09-30,Tier 3,35-44,Google Search,None,Skin Care,No,1,1,304.87,0.0,0.42,3.0,1,0,0,0,387,3,16,1,1,1,0,0,12,0,train
CUST00887,2025-09-30,Tier 3,18-24,Instagram,None,Skin Care,Yes,9,1,1399.24,0.0,0.23,3.0,1,0,0,0,533,0,0,0,0,0,4,2,6,0,train
