customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent
CUST01580,2025-07-24,Tier 2,25-34,Instagram,None,Baby Care,Oily,Yes
CUST01581,2024-01-31,Tier 3,25-34,Influencer,None,Wellness,Normal,No
CUST01582,2024-08-05,Tier 1,18-24,Organic,None,Skin Care,Oily,Yes
CUST01583,2024-04-27,Tier 1,18-24,Organic,Silver,Fragrance,NA,Yes
CUST01584,2024-10-29,Tier 1,18-24,Instagram,None,Makeup,Normal,Yes
CUST01585,2025-08-26,Tier 1,25-34,Referral,None,Makeup,Normal,Yes
CUST01586,2025-08-25,Tier 2,25-34,Instagram,None,Makeup,Oily,Yes
CUST01587,2024-10-12,Tier 3,45+,Marketplace,None,Skin Care,Oily,No
CUST01588,2025-02-03,Tier 1,25-34,Instagram,Silver,Wellness,Sensitive,No
CUST01589,2024-08-18,Tier 1,45+,Referral,None,Hair Care,Normal,Yes
CUST01590,2025-01-11,Tier 2,35-44,Referral,None,Skin Care,Dry,Yes
CUST01591,2025-02-01,Tier 3,25-34,Referral,None,Baby Care,Normal,No
CUST01592,2025-05-11,Tier 1,35-44,Instagram,Silver,Hair Care,Sensitive,Yes
CUST01593,2025-08-31,Tier 1,25-34,Instagram,None,Makeup,Sensitive,Yes
CUST01594,2024-07-10,Tier 1,25-34,Instagram,Gold,Makeup,Normal,Yes
CUST01595,2024-12-09,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01596,2024-03-17,Tier 2,18-24,Organic,None,Skin Care,Normal,Yes
CUST01597,2024-06-15,Tier 3,18-24,Google Search,Silver,Hair Care,NA,No
CUST01598,2024-09-29,Tier 1,45+,Referral,Silver,Hair Care,Oily,Yes
CUST01599,2024-05-24,Tier 3,18-24,Referral,None,Baby Care,NA,Yes
CUST01600,2024-12-16,Tier 3,25-34,Referral,None,Skin Care,Combination,No
CUST01601,2024-10-13,Tier 1,18-24,Referral,Gold,Fragrance,Dry,Yes
CUST01602,2025-03-05,Tier 3,18-24,Referral,Gold,Makeup,Oily,Yes
CUST01603,2024-03-01,Tier 2,18-24,Influencer,Silver,Fragrance,Oily,No
CUST01604,2024-02-14,Tier 1,35-44,Organic,Silver,Skin Care,Normal,Yes
CUST01605,2025-08-30,Tier 1,25-34,Influencer,None,Makeup,NA,Yes
CUST01606,2024-12-01,Tier 1,35-44,Marketplace,Silver,Baby Care,Combination,Yes
CUST01607,2024-05-14,Tier 1,25-34,Referral,None,Fragrance,Oily,No
CUST01608,2025-04-30,Tier 1,18-24,Referral,None,Makeup,Oily,Yes
CUST01609,2025-02-16,Tier 1,25-34,Referral,None,Wellness,NA,Yes
CUST01610,2024-12-11,Tier 1,35-44,Referral,None,Skin Care,Normal,Yes
CUST01611,2024-08-12,Tier 3,45+,Organic,Gold,Hair Care,Normal,Yes
CUST01612,2024-11-01,Tier 1,25-34,Instagram,None,Hair Care,Combination,No
CUST01613,2024-12-09,Tier 1,25-34,Google Search,None,Skin Care,Oily,Yes
CUST01614,2024-04-19,Tier 2,18-24,Google Search,None,Wellness,Oily,No
CUST01615,2025-06-03,Tier 1,45+,Influencer,None,Hair Care,Sensitive,Yes
CUST01616,2024-06-30,Tier 1,18-24,Marketplace,None,Skin Care,Sensitive,Yes
CUST01617,2024-03-25,Tier 1,35-44,Influencer,Silver,Wellness,Sensitive,No
CUST01618,2024-02-21,Tier 1,18-24,Instagram,Silver,Skin Care,Sensitive,No
CUST01619,2024-12-13,Tier 1,18-24,Influencer,None,Makeup,NA,Yes
CUST01620,2024-12-28,Tier 2,35-44,Google Search,None,Skin Care,Oily,Yes
CUST01621,2024-08-09,Tier 2,45+,Instagram,Silver,Baby Care,Oily,Yes
CUST01622,2024-02-16,Tier 2,25-34,Organic,None,Baby Care,NA,Yes
CUST01623,2024-06-27,Tier 1,45+,Marketplace,None,Hair Care,Normal,Yes
CUST01624,2025-02-21,Tier 2,45+,Referral,Silver,Hair Care,Combination,No
CUST01625,2025-01-31,Tier 2,35-44,Instagram,Silver,Skin Care,Combination,Yes
CUST01626,2024-08-11,Tier 2,35-44,Google Search,Silver,Wellness,Sensitive,No
CUST01627,2024-06-09,Tier 1,25-34,Instagram,None,Skin Care,Combination,Yes
CUST01628,2024-07-07,Tier 2,25-34,Google Search,Silver,Baby Care,NA,No
CUST01629,2024-11-11,Tier 1,25-34,Instagram,Silver,Baby Care,NA,No
CUST01630,2024-01-06,Tier 3,25-34,Referral,None,Skin Care,Oily,Yes
CUST01631,2024-08-13,Tier 2,35-44,Instagram,Gold,Hair Care,Combination,Yes
CUST01632,2025-07-10,Tier 3,25-34,Organic,None,Baby Care,Normal,No
CUST01633,2024-09-03,Tier 3,25-34,Instagram,None,Makeup,Combination,Yes
CUST01634,2025-04-19,Tier 2,35-44,Instagram,Gold,Skin Care,Sensitive,No
CUST01635,2024-07-12,Tier 3,25-34,Instagram,Silver,Makeup,Dry,Yes
CUST01636,2025-08-09,Tier 2,45+,Marketplace,None,Hair Care,Oily,Yes
CUST01637,2024-03-24,Tier 3,35-44,Referral,None,Wellness,Dry,Yes
CUST01638,2024-02-21,Tier 2,35-44,Influencer,None,Makeup,NA,Yes
CUST01639,2024-06-07,Tier 2,25-34,Organic,Silver,Skin Care,Sensitive,No
CUST01640,2025-05-03,Tier 1,18-24,Referral,Silver,Baby Care,NA,No
CUST01641,2024-03-01,Tier 1,25-34,Referral,None,Skin Care,Dry,No
CUST01642,2025-01-03,Tier 2,25-34,Marketplace,Silver,Makeup,NA,Yes
CUST01643,2024-06-01,Tier 1,18-24,Marketplace,None,Fragrance,Dry,Yes
CUST01644,2024-05-13,Tier 1,25-34,Organic,None,Hair Care,Oily,Yes
CUST01645,2024-08-24,Tier 2,45+,Referral,None,Baby Care,Normal,Yes
CUST01646,2024-06-14,Tier 1,45+,Marketplace,Silver,Wellness,Oily,Yes
CUST01647,2024-06-11,Tier 3,25-34,Instagram,Gold,Skin Care,Dry,No
CUST01648,2025-01-31,Tier 1,25-34,Instagram,Gold,Wellness,Combination,Yes
CUST01649,2025-01-12,Tier 1,45+,Influencer,None,Wellness,Oily,Yes
CUST01650,2025-06-08,Tier 1,35-44,Instagram,Silver,Makeup,Sensitive,Yes
CUST01651,2024-07-20,Tier 2,35-44,Instagram,None,Hair Care,Oily,Yes
CUST01652,2024-06-21,Tier 2,25-34,Organic,None,Wellness,Sensitive,Yes
CUST01653,2024-12-17,Tier 2,45+,Google Search,Silver,Skin Care,Normal,No
CUST01654,2025-05-19,Tier 2,45+,Marketplace,None,Baby Care,Combination,Yes
CUST01655,2024-03-27,Tier 2,25-34,Google Search,None,Baby Care,Dry,No
CUST01656,2025-04-16,Tier 1,45+,Google Search,None,Baby Care,Dry,Yes
CUST01657,2024-09-03,Tier 2,18-24,Google Search,Silver,Hair Care,Oily,Yes
CUST01658,2025-02-03,Tier 2,45+,Google Search,None,Hair Care,Normal,Yes
CUST01659,2024-12-09,Tier 1,45+,Instagram,None,Hair Care,Sensitive,Yes
CUST01660,2024-03-06,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01661,2024-11-09,Tier 3,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST01662,2024-09-02,Tier 3,18-24,Google Search,None,Makeup,Normal,No
CUST01663,2024-10-19,Tier 2,18-24,Google Search,None,Skin Care,Dry,No
CUST01664,2024-11-12,Tier 3,18-24,Referral,None,Baby Care,Combination,Yes
CUST01665,2025-06-30,Tier 2,25-34,Referral,None,Hair Care,Dry,Yes
CUST01666,2024-04-04,Tier 2,45+,Google Search,None,Fragrance,NA,Yes
CUST01667,2025-04-16,Tier 3,25-34,Marketplace,Silver,Skin Care,Combination,Yes
CUST01668,2024-01-26,Tier 1,35-44,Google Search,Silver,Skin Care,Combination,Yes
CUST01669,2025-02-20,Tier 2,18-24,Instagram,Gold,Baby Care,Oily,No
CUST01670,2025-03-25,Tier 1,45+,Influencer,None,Baby Care,NA,No
CUST01671,2024-07-01,Tier 1,35-44,Instagram,None,Fragrance,Dry,Yes
CUST01672,2024-05-06,Tier 1,35-44,Google Search,Silver,Makeup,Combination,No
CUST01673,2024-12-20,Tier 1,25-34,Organic,None,Makeup,Normal,Yes
CUST01674,2024-09-09,Tier 2,25-34,Influencer,None,Fragrance,NA,Yes
CUST01675,2025-03-29,Tier 2,25-34,Organic,Silver,Skin Care,Sensitive,Yes
CUST01676,2024-08-15,Tier 1,35-44,Instagram,None,Hair Care,Oily,Yes
CUST01677,2024-02-16,Tier 1,25-34,Referral,Gold,Makeup,Dry,No
CUST01678,2024-05-07,Tier 1,18-24,Marketplace,Gold,Wellness,Dry,No
CUST01679,2024-04-01,Tier 2,45+,Organic,Silver,Wellness,Sensitive,Yes
CUST01680,2025-03-29,Tier 1,35-44,Instagram,Platinum,Skin Care,NA,No
CUST01681,2024-01-18,Tier 2,25-34,Google Search,Platinum,Hair Care,NA,No
CUST01682,2024-07-07,Tier 3,18-24,Google Search,None,Fragrance,Normal,No
CUST01683,2025-02-02,Tier 3,25-34,Organic,None,Makeup,Oily,No
CUST01684,2025-05-18,Tier 3,25-34,Instagram,Silver,Skin Care,Normal,No
CUST01685,2024-01-14,Tier 1,35-44,Organic,None,Makeup,Normal,No
CUST01686,2025-04-29,Tier 1,25-34,Google Search,None,Hair Care,Sensitive,Yes
CUST01687,2024-03-09,Tier 2,25-34,Marketplace,None,Baby Care,NA,Yes
CUST01688,2024-04-03,Tier 1,25-34,Influencer,Silver,Hair Care,Combination,Yes
CUST01689,2024-05-20,Tier 1,18-24,Influencer,Silver,Skin Care,NA,Yes
CUST01690,2024-03-16,Tier 2,45+,Marketplace,None,Wellness,Combination,Yes
CUST01691,2025-06-19,Tier 1,25-34,Referral,Gold,Skin Care,Normal,No
CUST01692,2024-01-29,Tier 1,25-34,Referral,None,Baby Care,NA,Yes
CUST01693,2025-08-08,Tier 2,45+,Google Search,None,Skin Care,Combination,Yes
CUST01694,2025-08-15,Tier 1,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01695,2024-10-05,Tier 2,45+,Referral,Gold,Hair Care,NA,Yes
CUST01696,2024-11-09,Tier 2,25-34,Referral,None,Baby Care,Normal,Yes
CUST01697,2024-07-25,Tier 1,25-34,Marketplace,None,Fragrance,Oily,Yes
CUST01698,2024-07-22,Tier 2,18-24,Influencer,None,Baby Care,Combination,Yes
CUST01699,2024-05-20,Tier 1,25-34,Google Search,None,Hair Care,Combination,Yes
CUST01700,2024-06-13,Tier 2,25-34,Referral,None,Skin Care,Sensitive,Yes
CUST01701,2025-08-06,Tier 2,35-44,Google Search,None,Baby Care,Dry,Yes
CUST01702,2024-10-26,Tier 1,35-44,Google Search,None,Fragrance,Normal,Yes
CUST01703,2025-09-14,Tier 2,25-34,Organic,None,Hair Care,Dry,Yes
CUST01704,2025-07-28,Tier 1,18-24,Marketplace,None,Skin Care,NA,Yes
CUST01705,2025-06-29,Tier 3,25-34,Marketplace,Gold,Skin Care,Dry,Yes
CUST01706,2024-05-12,Tier 1,18-24,Organic,Silver,Hair Care,Sensitive,No
CUST01707,2025-02-26,Tier 2,25-34,Marketplace,Gold,Skin Care,Dry,Yes
CUST01708,2025-01-25,Tier 1,45+,Marketplace,None,Fragrance,Dry,No
CUST01709,2024-07-27,Tier 2,35-44,Organic,Gold,Baby Care,Normal,Yes
CUST01710,2025-04-27,Tier 2,45+,Referral,Silver,Wellness,Normal,Yes
CUST01711,2024-07-12,Tier 1,25-34,Google Search,None,Skin Care,Normal,Yes
CUST01712,2024-07-14,Tier 1,35-44,Marketplace,None,Fragrance,Dry,Yes
CUST01713,2024-04-20,Tier 1,18-24,Referral,None,Hair Care,NA,Yes
CUST01714,2024-01-29,Tier 3,18-24,Influencer,Silver,Makeup,Dry,Yes
CUST01715,2024-06-05,Tier 2,35-44,Marketplace,Platinum,Hair Care,Sensitive,Yes
CUST01716,2024-11-22,Tier 1,18-24,Organic,Gold,Wellness,Dry,Yes
CUST01717,2024-12-12,Tier 2,18-24,Marketplace,Silver,Makeup,Dry,Yes
CUST01718,2024-01-10,Tier 1,18-24,Google Search,Platinum,Skin Care,Oily,Yes
CUST01719,2024-03-10,Tier 1,35-44,Influencer,Silver,Hair Care,Oily,Yes
CUST01720,2024-12-21,Tier 1,35-44,Organic,None,Skin Care,Sensitive,Yes
CUST01721,2025-08-18,Tier 1,25-34,Referral,None,Skin Care,NA,No
CUST01722,2025-04-14,Tier 3,18-24,Marketplace,Silver,Wellness,Oily,Yes
CUST01723,2024-05-15,Tier 3,25-34,Instagram,Silver,Makeup,Sensitive,Yes
CUST01724,2025-05-02,Tier 2,25-34,Google Search,None,Skin Care,Normal,No
CUST01725,2025-07-08,Tier 3,25-34,Referral,Silver,Hair Care,Dry,Yes
CUST01726,2025-09-05,Tier 3,18-24,Organic,None,Hair Care,Normal,Yes
CUST01727,2024-09-10,Tier 2,25-34,Referral,Silver,Skin Care,Dry,Yes
CUST01728,2025-04-13,Tier 1,45+,Marketplace,Platinum,Baby Care,NA,Yes
CUST01729,2025-04-10,Tier 3,35-44,Referral,Silver,Makeup,Dry,Yes
CUST01730,2024-09-14,Tier 1,35-44,Google Search,Gold,Makeup,Combination,Yes
CUST01731,2024-09-17,Tier 2,25-34,Instagram,None,Fragrance,Dry,Yes
CUST01732,2024-09-23,Tier 2,25-34,Organic,None,Skin Care,NA,Yes
CUST01733,2024-10-28,Tier 3,25-34,Organic,None,Fragrance,Combination,Yes
CUST01734,2024-01-22,Tier 1,35-44,Google Search,Silver,Makeup,NA,Yes
CUST01735,2025-04-03,Tier 2,25-34,Influencer,None,Baby Care,Dry,Yes
CUST01736,2024-10-01,Tier 3,18-24,Referral,Silver,Skin Care,Sensitive,Yes
CUST01737,2025-07-09,Tier 3,18-24,Instagram,Silver,Baby Care,Dry,Yes
CUST01738,2025-02-24,Tier 1,18-24,Google Search,Silver,Makeup,Combination,Yes
CUST01739,2025-02-22,Tier 2,18-24,Google Search,Silver,Skin Care,Combination,Yes
CUST01740,2025-07-18,Tier 1,25-34,Marketplace,None,Baby Care,Oily,Yes
CUST01741,2024-06-09,Tier 2,18-24,Instagram,None,Wellness,Dry,No
CUST01742,2024-04-25,Tier 2,35-44,Organic,None,Baby Care,Combination,Yes
CUST01743,2024-11-30,Tier 2,25-34,Google Search,Platinum,Makeup,NA,Yes
CUST01744,2025-05-24,Tier 2,25-34,Google Search,None,Hair Care,NA,No
CUST01745,2024-11-14,Tier 1,35-44,Referral,None,Skin Care,Dry,Yes
CUST01746,2024-07-02,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST01747,2025-05-12,Tier 3,45+,Referral,Gold,Fragrance,Oily,Yes
CUST01748,2025-08-25,Tier 3,25-34,Google Search,Silver,Skin Care,Dry,Yes
CUST01749,2024-08-12,Tier 2,35-44,Instagram,Silver,Skin Care,Oily,Yes
CUST01750,2024-12-10,Tier 1,18-24,Organic,None,Baby Care,Sensitive,No
CUST01751,2025-07-17,Tier 3,35-44,Referral,None,Hair Care,Normal,Yes
CUST01752,2025-04-06,Tier 2,25-34,Instagram,None,Hair Care,Dry,No
CUST01753,2025-05-28,Tier 1,25-34,Organic,Gold,Skin Care,Combination,Yes
CUST01754,2025-07-09,Tier 2,45+,Organic,None,Hair Care,Dry,Yes
CUST01755,2024-03-17,Tier 2,18-24,Organic,None,Skin Care,Normal,Yes
CUST01756,2024-08-17,Tier 1,25-34,Marketplace,Silver,Skin Care,Combination,Yes
CUST01757,2025-02-19,Tier 2,45+,Google Search,Silver,Hair Care,NA,No
CUST01758,2025-07-05,Tier 3,25-34,Organic,None,Skin Care,Dry,Yes
CUST01759,2025-05-30,Tier 1,35-44,Marketplace,None,Baby Care,Dry,Yes
CUST01760,2024-01-18,Tier 3,45+,Instagram,None,Hair Care,Combination,Yes
CUST01761,2024-04-06,Tier 2,18-24,Google Search,None,Baby Care,Dry,Yes
CUST01762,2024-01-10,Tier 2,35-44,Organic,None,Baby Care,Combination,Yes
CUST01763,2025-08-27,Tier 1,45+,Organic,None,Hair Care,Oily,Yes
CUST01764,2025-05-24,Tier 1,25-34,Marketplace,None,Hair Care,Oily,No
CUST01765,2024-11-05,Tier 2,18-24,Google Search,None,Wellness,Sensitive,Yes
CUST01766,2025-01-24,Tier 2,25-34,Instagram,None,Skin Care,Normal,Yes
CUST01767,2024-11-30,Tier 1,45+,Organic,None,Hair Care,Combination,Yes
CUST01768,2024-01-19,Tier 1,35-44,Referral,None,Baby Care,Dry,Yes
CUST01769,2024-02-12,Tier 1,25-34,Organic,None,Baby Care,NA,Yes
CUST01770,2024-12-21,Tier 3,25-34,Instagram,Gold,Hair Care,Sensitive,No
CUST01771,2025-02-03,Tier 1,35-44,Marketplace,Gold,Baby Care,NA,Yes
CUST01772,2024-04-09,Tier 2,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST01773,2024-01-20,Tier 2,25-34,Instagram,Gold,Fragrance,Oily,Yes
CUST01774,2024-05-05,Tier 1,18-24,Google Search,Gold,Skin Care,Normal,Yes
CUST01775,2025-03-08,Tier 3,25-34,Organic,None,Hair Care,Oily,Yes
CUST01776,2024-12-18,Tier 2,25-34,Referral,None,Hair Care,Dry,Yes
CUST01777,2024-08-29,Tier 2,18-24,Marketplace,None,Skin Care,Combination,Yes
CUST01778,2024-11-29,Tier 1,25-34,Referral,None,Fragrance,Dry,Yes
CUST01779,2024-05-20,Tier 2,25-34,Instagram,None,Fragrance,Normal,Yes
CUST01780,2024-04-03,Tier 1,45+,Marketplace,None,Wellness,NA,Yes
CUST01781,2024-10-04,Tier 2,25-34,Google Search,None,Hair Care,NA,Yes
CUST01782,2024-06-23,Tier 1,35-44,Marketplace,None,Hair Care,Normal,Yes
CUST01783,2024-12-10,Tier 2,45+,Marketplace,None,Baby Care,Sensitive,Yes
CUST01784,2024-08-07,Tier 1,25-34,Referral,None,Makeup,NA,Yes
CUST01785,2025-08-17,Tier 3,25-34,Referral,None,Skin Care,Normal,Yes
CUST01786,2024-08-15,Tier 2,18-24,Referral,Gold,Skin Care,Dry,Yes
CUST01787,2025-03-13,Tier 2,45+,Referral,Gold,Fragrance,Normal,Yes
CUST01788,2024-01-10,Tier 2,25-34,Instagram,Silver,Hair Care,Oily,Yes
CUST01789,2024-12-01,Tier 2,35-44,Organic,None,Skin Care,Normal,No
CUST01790,2024-10-12,Tier 2,35-44,Marketplace,None,Hair Care,Dry,Yes
CUST01791,2024-08-17,Tier 1,18-24,Marketplace,None,Fragrance,NA,No
CUST01792,2025-08-24,Tier 3,25-34,Marketplace,None,Baby Care,Normal,Yes
CUST01793,2024-12-14,Tier 2,18-24,Referral,None,Baby Care,Sensitive,Yes
CUST01794,2025-06-13,Tier 2,25-34,Influencer,Silver,Makeup,Normal,Yes
CUST01795,2025-05-17,Tier 2,25-34,Google Search,None,Wellness,NA,Yes
CUST01796,2025-08-20,Tier 2,25-34,Marketplace,Silver,Baby Care,Oily,No
CUST01797,2025-04-07,Tier 2,35-44,Influencer,Silver,Baby Care,Sensitive,No
CUST01798,2024-07-30,Tier 2,25-34,Instagram,Platinum,Wellness,Oily,Yes
CUST01799,2025-05-29,Tier 2,25-34,Referral,Silver,Baby Care,Normal,No
CUST01800,2024-12-10,Tier 3,25-34,Instagram,Silver,Baby Care,NA,Yes
CUST01801,2025-08-13,Tier 1,18-24,Referral,None,Hair Care,Dry,Yes
CUST01802,2024-11-16,Tier 2,35-44,Instagram,Silver,Wellness,Oily,No
CUST01803,2024-01-21,Tier 1,35-44,Referral,Silver,Skin Care,Dry,No
CUST01804,2024-11-10,Tier 3,18-24,Google Search,None,Hair Care,Normal,Yes
CUST01805,2025-05-29,Tier 1,35-44,Google Search,Gold,Skin Care,NA,Yes
CUST01806,2025-06-27,Tier 1,25-34,Google Search,Gold,Skin Care,NA,Yes
CUST01807,2024-12-27,Tier 2,25-34,Marketplace,Silver,Baby Care,Combination,Yes
CUST01808,2024-03-29,Tier 3,25-34,Organic,None,Hair Care,Dry,Yes
CUST01809,2024-09-09,Tier 2,25-34,Instagram,None,Hair Care,Dry,Yes
CUST01810,2025-08-31,Tier 2,25-34,Google Search,None,Wellness,Sensitive,Yes
CUST01811,2025-02-26,Tier 3,18-24,Marketplace,Silver,Wellness,Sensitive,Yes
CUST01812,2024-11-02,Tier 1,25-34,Influencer,Platinum,Skin Care,NA,Yes
CUST01813,2024-09-27,Tier 1,18-24,Referral,Gold,Hair Care,Oily,Yes
CUST01814,2025-08-15,Tier 1,25-34,Instagram,None,Hair Care,Oily,Yes
CUST01815,2025-09-13,Tier 2,25-34,Instagram,None,Hair Care,Sensitive,No
CUST01816,2024-12-25,Tier 2,18-24,Organic,Silver,Baby Care,Combination,Yes
CUST01817,2024-01-22,Tier 2,25-34,Referral,None,Skin Care,Oily,No
CUST01818,2024-02-05,Tier 3,18-24,Marketplace,Silver,Wellness,Normal,Yes
CUST01819,2025-06-08,Tier 1,25-34,Google Search,Silver,Hair Care,Sensitive,Yes
CUST01820,2024-04-25,Tier 1,45+,Referral,Silver,Hair Care,Oily,Yes
CUST01821,2024-06-19,Tier 3,45+,Instagram,Gold,Fragrance,Dry,No
CUST01822,2025-04-17,Tier 1,18-24,Google Search,None,Makeup,Combination,Yes
CUST01823,2024-06-12,Tier 3,25-34,Google Search,None,Skin Care,Normal,Yes
CUST01824,2024-05-27,Tier 1,18-24,Influencer,None,Makeup,Normal,Yes
CUST01825,2025-08-11,Tier 1,25-34,Google Search,Platinum,Fragrance,Dry,Yes
CUST01826,2024-08-07,Tier 1,18-24,Referral,Silver,Skin Care,Sensitive,Yes
CUST01827,2025-05-01,Tier 2,18-24,Referral,Silver,Skin Care,Dry,No
CUST01828,2025-02-04,Tier 1,35-44,Instagram,None,Skin Care,Normal,Yes
CUST01829,2024-01-31,Tier 2,18-24,Instagram,Gold,Baby Care,Oily,Yes
CUST01830,2024-02-05,Tier 1,25-34,Instagram,None,Fragrance,Normal,Yes
CUST01831,2025-05-22,Tier 1,18-24,Organic,None,Fragrance,NA,No
CUST01832,2024-04-23,Tier 2,25-34,Influencer,None,Fragrance,Combination,Yes
CUST01833,2024-08-18,Tier 1,35-44,Organic,Gold,Skin Care,Dry,Yes
CUST01834,2025-08-24,Tier 1,25-34,Influencer,Gold,Makeup,Oily,Yes
CUST01835,2025-04-30,Tier 1,35-44,Instagram,Silver,Hair Care,NA,Yes
CUST01836,2024-03-21,Tier 2,25-34,Google Search,None,Wellness,NA,Yes
CUST01837,2025-07-07,Tier 1,25-34,Instagram,None,Makeup,Sensitive,No
CUST01838,2025-03-16,Tier 1,25-34,Marketplace,None,Baby Care,Normal,No
CUST01839,2025-06-10,Tier 1,35-44,Referral,Platinum,Wellness,Normal,Yes
CUST01840,2024-08-24,Tier 2,25-34,Influencer,Platinum,Skin Care,Oily,Yes
CUST01841,2024-11-03,Tier 1,18-24,Marketplace,Silver,Wellness,Dry,Yes
CUST01842,2024-11-29,Tier 1,45+,Google Search,None,Hair Care,Oily,Yes
CUST01843,2024-11-22,Tier 1,25-34,Marketplace,None,Skin Care,Dry,Yes
CUST01844,2024-01-15,Tier 1,25-34,Organic,Silver,Skin Care,Oily,Yes
CUST01845,2025-02-16,Tier 2,25-34,Marketplace,None,Baby Care,Normal,No
CUST01846,2024-01-24,Tier 3,25-34,Instagram,None,Makeup,Dry,No
CUST01847,2025-08-18,Tier 3,35-44,Referral,None,Makeup,Oily,Yes
CUST01848,2024-03-25,Tier 3,45+,Referral,None,Skin Care,Dry,Yes
CUST01849,2025-08-26,Tier 2,25-34,Google Search,None,Skin Care,Dry,No
CUST01850,2024-11-21,Tier 2,18-24,Marketplace,Silver,Hair Care,Dry,No
CUST01851,2024-07-12,Tier 3,25-34,Marketplace,None,Skin Care,Dry,Yes
CUST01852,2025-08-11,Tier 1,25-34,Marketplace,Silver,Fragrance,Combination,Yes
CUST01853,2024-09-30,Tier 2,35-44,Organic,Silver,Baby Care,Oily,Yes
CUST01854,2025-04-02,Tier 2,25-34,Influencer,None,Fragrance,Dry,Yes
CUST01855,2024-11-28,Tier 2,45+,Organic,None,Wellness,Combination,Yes
CUST01856,2024-01-18,Tier 1,18-24,Marketplace,Platinum,Baby Care,Dry,Yes
CUST01857,2024-03-12,Tier 3,25-34,Influencer,None,Skin Care,NA,No
CUST01858,2025-09-08,Tier 1,18-24,Referral,None,Skin Care,Normal,Yes
CUST01859,2024-06-28,Tier 3,18-24,Referral,Platinum,Baby Care,Oily,Yes
CUST01860,2025-06-29,Tier 1,35-44,Marketplace,None,Hair Care,NA,No
CUST01861,2024-11-08,Tier 3,25-34,Influencer,None,Skin Care,NA,Yes
CUST01862,2024-12-06,Tier 1,25-34,Marketplace,Silver,Wellness,NA,Yes
CUST01863,2025-03-07,Tier 3,18-24,Referral,None,Hair Care,Oily,No
CUST01864,2025-02-07,Tier 1,25-34,Google Search,None,Fragrance,Sensitive,No
CUST01865,2024-10-09,Tier 3,45+,Marketplace,None,Wellness,Normal,Yes
CUST01866,2025-04-29,Tier 1,25-34,Instagram,None,Skin Care,Oily,Yes
CUST01867,2025-05-27,Tier 3,25-34,Influencer,None,Hair Care,Sensitive,No
CUST01868,2025-01-22,Tier 3,25-34,Instagram,None,Baby Care,Sensitive,Yes
CUST01869,2024-06-25,Tier 1,18-24,Marketplace,Silver,Baby Care,Oily,No
CUST01870,2024-07-19,Tier 1,25-34,Instagram,None,Fragrance,Combination,Yes
CUST01871,2025-05-27,Tier 2,35-44,Instagram,None,Hair Care,Normal,No
CUST01872,2024-01-19,Tier 1,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST01873,2024-07-09,Tier 1,25-34,Marketplace,None,Baby Care,Normal,Yes
CUST01874,2025-06-01,Tier 3,25-34,Instagram,None,Makeup,Oily,Yes
CUST01875,2024-02-20,Tier 3,18-24,Instagram,None,Skin Care,Combination,No
CUST01876,2024-04-11,Tier 2,25-34,Marketplace,None,Makeup,Oily,No
CUST01877,2024-12-29,Tier 2,35-44,Marketplace,None,Hair Care,Oily,Yes
CUST01878,2025-06-20,Tier 1,25-34,Instagram,None,Skin Care,Combination,Yes
CUST01879,2025-04-28,Tier 2,45+,Marketplace,Gold,Baby Care,Oily,Yes
CUST01880,2024-08-20,Tier 3,25-34,Instagram,None,Makeup,Oily,No
CUST01881,2024-07-26,Tier 3,35-44,Marketplace,Platinum,Skin Care,Combination,No
CUST01882,2024-02-11,Tier 1,25-34,Organic,Gold,Skin Care,Sensitive,Yes
CUST01883,2024-12-26,Tier 3,25-34,Instagram,None,Skin Care,Sensitive,Yes
CUST01884,2024-07-09,Tier 3,18-24,Google Search,None,Wellness,Normal,Yes
CUST01885,2025-02-11,Tier 1,35-44,Organic,Silver,Hair Care,Combination,Yes
CUST01886,2025-01-08,Tier 3,35-44,Influencer,None,Skin Care,Oily,No
CUST01887,2024-01-05,Tier 1,25-34,Instagram,None,Wellness,NA,Yes
CUST01888,2024-08-04,Tier 2,35-44,Marketplace,Gold,Baby Care,Sensitive,Yes
CUST01889,2024-11-04,Tier 2,45+,Marketplace,Silver,Fragrance,Sensitive,No
CUST01890,2025-01-21,Tier 1,25-34,Organic,None,Hair Care,Sensitive,Yes
CUST01891,2024-12-03,Tier 2,25-34,Instagram,None,Fragrance,Sensitive,No
CUST01892,2025-06-01,Tier 2,35-44,Referral,Gold,Hair Care,Dry,Yes
CUST01893,2024-05-20,Tier 1,25-34,Referral,None,Fragrance,Dry,Yes
CUST01894,2024-12-15,Tier 1,25-34,Organic,Silver,Makeup,Normal,Yes
CUST01895,2024-10-26,Tier 2,25-34,Influencer,Silver,Hair Care,Combination,Yes
CUST01896,2025-04-16,Tier 3,18-24,Referral,None,Fragrance,NA,Yes
